,Station Names,YEAR,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production,Boro_Area,Boro_Production
582,Tangail,1995,34.03333333,20.925,154.33333330000005,80.91666667,1.191666667,3.641666667,5.933333332999999,216780.0,146490,126510,34490.0,105000.0,389000,219040.0,242480.0
583,Teknaf,1995,32.95,22.45833333,356.0,79.33333333,1.025,3.416666667,6.558333332999999,,,,,,,,
584,Barisal,1996,34.26666667,21.225,151.0,83.66666667,0.8916666670000001,3.475,6.425,897090.0,480630,52250,31260.0,3780.0,11640,82120.0,77410.0
585,Bhola,1996,33.65,21.825,156.75,83.91666667,0.683333333,3.116666667,5.075,,,,,,,,
586,Bogra,1996,34.64166667,21.125,160.5,78.66666667,0.975,3.225,7.016666667000001,558400.0,363210,29800,20700.0,12750.0,54950,473780.0,554670.0
587,Chandpur,1996,33.50833333,22.2,143.16666669999995,79.16666667,0.691666667,2.383333333,5.833333333,,,,,,,,
588,Chittagong,1996,33.69166667,22.13333333,242.0,80.5,2.866666667,3.633333333,6.4916666670000005,236150.0,533030,44780,38580.0,,,277930.0,300320.0
589,Chuadanga,1996,34.99166667,20.825,129.4444444,79.71296296,0.791666667,3.134615385,6.336111111,,,,,,,,
590,Comilla,1996,33.90833333,20.89166667,169.66666669999995,83.33333333,1.6166666669999998,3.383333333,7.008333333,956940.0,609490,127280,94540.0,44980.0,223550,578250.0,613730.0
591,Cox's Bazar,1996,33.10833333,22.39166667,311.8333333,80.41666667,1.983333333,3.766666667,7.2,,,,,,,,
592,Dhaka,1996,34.64166667,21.56666667,170.33333330000005,76.41666667,0.691666667,3.291666667,6.716666667,405740.0,188060,14490,8120.0,79280.0,264790,477460.0,535750.0
593,Dinajpur,1996,33.91666667,19.88333333,132.25,78.91666667,0.6,2.7833333330000003,7.166666667,990400.0,624450,53900,31270.0,53260.0,144330,282310.0,293840.0
594,Faridpur,1996,34.25833333,21.51666667,150.83333330000005,79.33333333,1.7416666669999998,2.25,7.083333333,558910.0,202560,1390,1240.0,211930.0,690890,203760.0,219870.0
595,Feni,1996,33.9,21.45833333,234.6666667,81.5,1.275,3.725,7.1166666670000005,,,,,,,,
596,Noakhali,1996,30.15833333,21.84166667,242.5833333,80.33333333,1.216666667,3.316666667,6.575,679960.0,398220,108820,72950.0,910.0,3090,231690.0,232540.0
597,Ishurdi,1996,34.79166667,20.46666667,119.0,78.08333333,1.108333333,3.291666667,7.25,,,,,,,,
598,Jessore,1996,34.74166667,20.725,147.91666669999995,80.66666667,1.175,3.425,6.591666667,1436670.0,628160,50610,45130.0,109780.0,500600,362610.0,424040.0
599,Khepupara,1996,33.3,22.425,255.0833333,81.66666667,2.016666667,3.225,6.458333333,,,,,,,,
600,Khulna,1996,34.70833333,21.33333333,122.5833333,81.08333333,1.291666667,3.233333333,6.966666667,896610.0,594910,27580,22200.0,15490.0,68160,121880.0,120510.0
601,Kutubdia,1996,33.79166667,21.775,306.5833333,81.5,1.841666667,3.083333333,6.783333333,,,,,,,,
602,Madaripur,1996,34.05,21.63333333,170.75,81.08333333,0.85,3.291666667,5.558333332999999,,,,,,,,
603,Maijdee Court,1996,33.475,22.275,236.25,82.58333333,1.141666667,3.316666667,6.8666666670000005,,,,,,,,
604,Bagerhat,1996,33.86666667,22.55,151.5,80.0,1.458333333,3.225,6.535897436,,,,,,,,
605,Mymensingh,1996,33.60833333,20.99166667,134.1666667,80.0,1.241666667,3.2833333330000003,6.35,591570.0,346300,127530,90210.0,29820.0,94530,291940.0,289530.0
606,Patuakhali,1996,33.55833333,21.85,266.0833333,85.25,1.308333333,3.116666667,5.45,812490.0,428060,38160,28540.0,1990.0,2840,21220.0,21500.0
607,Rajshahi,1996,34.75833333,20.54166667,105.75,78.33333333,0.8916666670000001,3.108333333,7.325,924810.0,576970,89660,72560.0,28590.0,99490,535400.0,639420.0
608,Rangamati,1996,33.65,20.81666667,221.9166667,80.75,0.9,3.85,6.833333333,23470.0,18970,3970,3580.0,200.0,850,12390.0,12100.0
609,Rangpur,1996,33.36666667,20.15,167.0,81.08333333,1.2,3.183333333,7.308333332999999,1390210.0,968300,60480,32010.0,233820.0,750560,581360.0,662390.0
610,Sandwip,1996,32.20833333,22.90833333,275.5833333,84.83333333,1.5583333330000002,2.066666667,7.1,,,,,,,,
611,Satkhira,1996,34.775,21.26666667,133.25,79.66666667,0.8666666670000001,3.0333333330000003,7.191666667000001,,,,,,,,
612,Khagrachari,1996,33.6,21.23333333,246.75,82.08333333,0.525,3.375,5.258333333,22310.0,20540,2820,2330.0,0.0,0,3680.0,3230.0
613,Maulavibazar,1996,34.23333333,19.50833333,162.83333330000005,81.66666667,0.708333333,3.516666667,7.183333332999999,,,,,,,,
614,Nilphamari,1996,33.35,20.40833333,178.8055556,72.66666667,1.958333333,3.183333333,5.902777778,,,,,,,,
615,Sylhet,1996,34.425,20.68333333,334.25,80.91666667,1.133333333,4.316666667,3.733333333,1050480.0,661280,177920,140660.0,2280.0,7750,776160.0,555980.0
616,Tangail,1996,34.18333333,20.86666667,123.0,80.91666667,1.016666667,2.525,6.983333332999999,281000.0,164920,10310,4820.0,73500.0,269010,240270.0,260520.0
617,Teknaf,1996,32.675,22.41666667,360.1666667,82.33333333,0.708333333,3.1,6.775,,,,,,,,
618,Barisal,1997,33.49166667,20.55833333,146.5,85.16666667,0.908333333,3.966666667,6.158333333,884830.0,477870,378560,129920.0,4500.0,13320,89200.0,88110.0
619,Bhola,1997,32.98333333,21.29166667,164.58333330000005,84.33333333,0.7,3.35,4.758333333,,,,,,,,
620,Bogra,1997,33.925,20.6,108.4166667,79.66666667,0.975,3.675,6.7,605280.0,424030,33970,22110.0,13960.0,62680,478300.0,572570.0
621,Chandpur,1997,32.925,21.64166667,156.16666669999995,80.08333333,0.783333333,3.45,5.408333333,,,,,,,,
622,Chittagong,1997,33.375,21.53333333,251.5,80.5,2.591666667,3.966666667,6.541666667,615910.0,553840,88910,58230.0,,,264100.0,251090.0
623,Chuadanga,1997,34.475,20.4,129.4444444,79.71296296,1.008333333,3.134615385,6.336111111,,,,,,,,
624,Comilla,1997,32.86666667,20.08333333,177.83333330000005,82.66666667,1.408333333,3.658333333,6.525,882090.0,579340,308210,162080.0,52680.0,271830,584280.0,636150.0
625,Cox's Bazar,1997,33.29166667,21.79166667,294.6666667,79.66666667,1.791666667,3.558333333,7.55,,,,,,,,
626,Dhaka,1997,33.625,21.06666667,160.08333330000005,76.91666667,0.5083333329999999,3.633333333,6.233333332999999,426630.0,243080,138610,49120.0,84390.0,322370,483470.0,552780.0
627,Dinajpur,1997,33.41666667,19.70833333,150.75,79.75,0.541666667,2.983333333,6.35,1030900.0,671870,95090,43290.0,61140.0,173030,271920.0,290350.0
628,Faridpur,1997,33.4,20.85,131.5,79.91666667,1.416666667,3.366666667,6.858333332999999,561970.0,245790,408260,149770.0,224030.0,880440,200610.0,242950.0
629,Feni,1997,33.1,20.925,233.9166667,81.83333333,0.95,3.833333333,6.541666667,,,,,,,,
630,Noakhali,1997,30.725,22.3,242.5833333,80.41666667,1.475,3.325,6.575,685600.0,416310,241090,117480.0,870.0,2940,230070.0,243810.0
631,Ishurdi,1997,34.1,20.15833333,156.5,79.16666667,1.066666667,3.666666667,6.85,,,,,,,,
632,Jessore,1997,34.525,20.59166667,129.4166667,81.25,1.266666667,3.608333333,6.208333333,786980.0,594860,200840,110800.0,121160.0,542800,370730.0,447600.0
633,Khepupara,1997,32.525,21.85833333,240.0833333,82.33333333,1.541666667,3.441666667,6.108333332999999,,,,,,,,
634,Khulna,1997,34.01666667,20.95833333,151.33333330000005,79.66666667,1.158333333,3.45,6.641666667000001,937240.0,647200,57310,36250.0,19760.0,88720,130690.0,134680.0
635,Kutubdia,1997,33.13333333,21.24166667,232.4166667,81.58333333,1.65,3.325,6.75,,,,,,,,
636,Madaripur,1997,33.51666667,21.125,170.66666669999995,82.41666667,0.7,3.558333333,5.516666667000001,,,,,,,,
637,Maijdee Court,1997,33.01666667,21.73333333,211.1666667,82.08333333,0.9,3.508333333,6.633333333,,,,,,,,
638,Bagerhat,1997,33.725,22.05833333,185.25,81.41666667,1.591666667,3.458333333,6.535897436,,,,,,,,
639,Mymensingh,1997,32.76666667,20.25833333,184.0,80.33333333,1.4333333330000002,3.7,6.15,615079.0,400240,262340,131170.0,32220.0,108900,305960.0,332490.0
640,Patuakhali,1997,33.175,21.36666667,209.75,84.0,1.041666667,3.775,5.425,815010.0,372190,202020,101980.0,1860.0,3220,22230.0,25860.0
641,Rajshahi,1997,33.99166667,20.21666667,171.83333330000005,79.33333333,0.958333333,3.625,7.133333333,980020.0,676540,227220,129970.0,41430.0,145010,540160.0,648810.0
642,Rangamati,1997,33.48333333,20.05,230.4166667,80.58333333,0.7583333329999999,3.808333333,6.691666667000001,23570.0,20900,11210,7290.0,330.0,1540,13490.0,13520.0
643,Rangpur,1997,32.55,19.55833333,164.25,82.33333333,1.108333333,3.683333333,6.825,1469520.0,1169040,165250,65250.0,241690.0,862830,594270.0,688410.0
644,Sandwip,1997,31.83333333,21.53333333,249.25,84.75,1.408333333,3.6,7.083333333,,,,,,,,
645,Satkhira,1997,34.15,20.79166667,175.58333330000005,81.08333333,0.941666667,3.775,6.75,,,,,,,,
646,Khagrachari,1997,33.41666667,20.24166667,274.9166667,83.0,0.7583333329999999,3.833333333,4.275,22200.0,20560,4190,3050.0,0.0,0,3660.0,3430.0
647,Maulavibazar,1997,33.425,18.90833333,179.08333330000005,82.08333333,0.683333333,3.983333333,6.4,,,,,,,,
648,Nilphamari,1997,32.625,19.98333333,178.8055556,72.83333333,1.958333333,3.416666667,5.902777778,,,,,,,,
649,Sylhet,1997,34.1,20.15833333,303.0833333,81.66666667,1.2,5.016666667,6.066666667000001,1061700.0,732580,445670,262240.0,1950.0,6840,731670.0,568630.0
650,Tangail,1997,33.25,20.24166667,167.58333330000005,81.91666667,0.958333333,3.908333333,6.2,309970.0,195140,115920,32180.0,81630.0,314280,251910.0,283330.0
651,Teknaf,1997,32.46666667,21.91666667,317.25,81.16666667,0.7666666670000001,3.208333333,6.841666667,,,,,,,,
652,Barisal,1998,33.98333333,21.13333333,238.1666667,85.0,0.958333333,3.9,5.65,871970.0,346050,355600,134800.0,5130.0,14840,97140.0,95830.0
653,Bhola,1998,33.525,22.01666667,212.3333333,86.25,0.675,3.391666667,4.175,,,,,,,,
654,Bogra,1998,34.59166667,21.40833333,216.75,81.0,0.966666667,3.875,6.275,579610.0,405200,31210,20290.0,14060.0,62760,491320.0,591810.0
655,Chandpur,1998,33.03333333,22.15,174.33333330000005,81.25,0.816666667,3.566666667,5.033333333,,,,,,,,
656,Chittagong,1998,34.16666667,22.40833333,321.9166667,81.41666667,2.1583333330000003,3.95,6.658333333,448770.0,406090,106710,63990.0,,,295450.0,289490.0
657,Chuadanga,1998,35.25,21.39166667,129.4444444,79.71296296,0.975,3.134615385,6.336111111,,,,,,,,
658,Comilla,1998,33.14166667,21.125,209.8333333,83.41666667,1.325,3.783333333,6.25,799370.0,462280,305630,162450.0,59080.0,299760,553210.0,638610.0
659,Cox's Bazar,1998,34.65,22.85,326.1666667,80.66666667,1.85,3.191666667,7.8,,,,,,,,
660,Dhaka,1998,33.86666667,21.975,192.6666667,78.16666667,0.525,3.958333333,5.825,393290.0,208110,141200,45980.0,94820.0,366020,497840.0,608920.0
661,Dinajpur,1998,33.575,20.56666667,199.25,82.08333333,0.525,3.425,5.916666667,959050.0,600440,90370,41960.0,70520.0,204830,281960.0,313190.0
662,Faridpur,1998,33.80833333,21.80833333,151.58333330000005,81.75,1.7,3.583333333,6.275,545440.0,234360,393480,122450.0,249230.0,1096360,209530.0,251600.0
663,Feni,1998,33.84166667,21.75,308.75,82.66666667,1.0,4.066666667,5.55,,,,,,,,
664,Noakhali,1998,30.15833333,21.84166667,242.5833333,79.41666667,1.725,3.258333333,6.575,585410.0,313070,225370,105670.0,1240.0,4250,247870.0,262710.0
665,Ishurdi,1998,34.48333333,21.11666667,136.33333330000002,80.25,1.091666667,3.816666667,6.441666667000001,,,,,,,,
666,Jessore,1998,34.69166667,21.425,124.1666667,82.16666667,0.975,3.733333333,5.916666667,789160.0,571600,237110,143420.0,151620.0,718620,445950.0,593260.0
667,Khepupara,1998,33.35833333,22.49166667,268.0833333,82.91666667,1.6,3.666666667,6.016666667000001,,,,,,,,
668,Khulna,1998,34.36666667,22.1,166.16666669999995,81.41666667,1.066666667,3.525,6.258333333,892160.0,488940,55050,35760.0,25920.0,122880,132150.0,138150.0
669,Kutubdia,1998,33.56666667,22.78333333,364.3333333,84.5,1.4916666669999998,3.441666667,7.525,,,,,,,,
670,Madaripur,1998,33.78333333,22.1,183.3333333,82.33333333,0.666666667,3.725,5.041666667,,,,,,,,
671,Maijdee Court,1998,33.39166667,22.45,280.6666667,83.91666667,1.108333333,3.591666667,6.3,,,,,,,,
672,Bagerhat,1998,34.31666667,22.83333333,200.8333333,82.08333333,1.708333333,3.566666667,6.535897436,,,,,,,,
673,Mymensingh,1998,33.3,21.35,194.75,81.58333333,1.175,3.783333333,5.625,534180.0,242760,243370,134620.0,49520.0,171870,322650.0,381810.0
674,Patuakhali,1998,33.59166667,22.275,237.6666667,84.33333333,1.066666667,3.825,5.266666667,809120.0,287450,209680,96660.0,2020.0,3680,24210.0,28510.0
675,Rajshahi,1998,34.925,21.15,128.3333333,81.33333333,1.008333333,3.816666667,6.658333333,991830.0,720270,229670,131960.0,42340.0,150740,549750.0,692760.0
676,Rangamati,1998,33.825,21.175,244.1666667,81.91666667,0.708333333,4.016666667,6.666666667,20190.0,19530,10230,6050.0,440.0,2260,14600.0,14640.0
677,Rangpur,1998,33.3,20.525,197.0833333,83.41666667,1.083333333,3.808333333,6.35,1441770.0,"113929 
0",144570,62350.0,248140.0,952580,612520.0,751650.0
678,Sandwip,1998,32.7,22.01666667,344.9166667,85.83333333,1.108333333,3.816666667,6.4916666670000005,,,,,,,,
679,Satkhira,1998,34.53333333,21.725,143.91666669999995,82.25,0.8666666670000001,3.641666667,6.516666667000001,,,,,,,,
680,Khagrachari,1998,34.49166667,21.225,369.5833333,84.08333333,1.033333333,3.833333333,5.058333333,19030.0,18490,5870,4150.0,0.0,0,3990.0,3800.0
681,Maulavibazar,1998,33.525,19.83333333,160.33333330000005,82.16666667,0.558333333,3.85,6.341666667,,,,,,,,
682,Nilphamari,1998,33.36666667,20.63333333,178.8055556,75.58333333,1.958333333,3.9,5.902777778,,,,,,,,
683,Sylhet,1998,33.50833333,20.975,365.6666667,81.25,1.191666667,4.683333333,5.816666667000001,1051260.0,690980,446380,273410.0,2090.0,7540,732300.0,598200.0
684,Tangail,1998,33.95833333,21.16666667,167.33333330000005,83.0,1.133333333,4.15,6.041666667,295970.0,151690,107080,29350.0,82520.0,314130,256470.0,301880.0
685,Teknaf,1998,33.55,22.68333333,353.75,80.91666667,0.716666667,3.166666667,7.133333333,,,,,,,,
686,Barisal,1972,33.75,21.19166667,116.3333333,80.58333333,1.208333333,3.616666667,8.458333332999999,,,,,,,,
687,Bhola,1972,33.54166667,21.16666667,140.41666669999998,83.25,0.983333333,2.925,5.327777778,,,,,,,,
688,Bogra,1972,35.125,20.60833333,103.9166667,72.25,0.95,2.608333333,8.158333333,598645.0,297250,210665,58020.0,48380.0,111010,30065.0,20595.0
689,Chandpur,1972,31.28333333,21.71666667,160.16666669999995,79.0,1.05,2.883333333,5.478603604,,,,,,,,
690,Chittagong,1972,33.2,21.44166667,154.5,79.16666667,2.958333333,3.916666667,6.941666667000001,546425.0,299685,197320,95810.0,445.0,1375,157270.0,179330.0
691,Comilla,1972,33.75,21.43333333,122.5833333,80.08333333,2.166666667,3.541666667,6.583838384,946545.0,431115,502410,169950.0,130730.0,384345,167470.0,137410.0
692,Cox's Bazar,1972,32.30833333,21.325,177.33333330000005,78.0,2.358333333,3.691666667,8.058333333,,,,,,,,
693,Dhaka,1972,33.78333333,20.91666667,150.66666669999995,75.0,1.416666667,3.616666667,7.0,682250.0,302490,406315,150285.0,192590.0,622465,186300.0,177115.0
694,Dinajpur,1972,34.76666667,19.625,100.1666667,74.08333333,0.575,2.366666667,6.339,792830.0,285855,303370,103045.0,51100.0,91705,3685.0,3295.0
695,Faridpur,1972,33.75833333,19.81666667,136.83333330000002,76.5,1.2,3.258333333,6.607183908,592870.0,127105,435560,117600.0,164305.0,329715,43760.0,42400.0
696,Noakhali,1972,30.40833333,22.10833333,242.5833333,80.5,1.9,3.458333333,6.462356322000001,736150.0,281485,463375,143625.0,21500.0,55040,68295.0,81970.0
697,Ishurdi,1972,34.85,20.00833333,79.0,70.16666667,2.2833333330000003,3.025,6.606034482999999,,,,,,,,
698,Jessore,1972,34.425,20.25833333,72.5,73.41666667,2.15,3.1583333330000003,7.158333333,574785.0,222240,626820,203210.0,123000.0,354040,14830.0,15605.0
699,Khulna,1972,33.78333333,22.05,118.75,78.91666667,0.825,2.7833333330000003,6.618888889,761105.0,217995,93475,40365.0,23485.0,57120,47675.0,30825.0
700,Maijdee Court,1972,32.88333333,20.4,183.8333333,77.83333333,1.083333333,2.991666667,6.297413793,,,,,,,,
701,Mymensingh,1972,32.61666667,20.30833333,151.16666669999995,77.83333333,0.6,3.666666667,5.892619047999999,1045000.0,530070,720075,222270.0,171585.0,383905,,
702,Rajshahi,1972,34.875,20.76666667,76.75,71.58333333,1.008333333,2.808333333,6.820238095,928840.0,349600,442885,132530.0,66875.0,138360,84240.0,63020.0
703,Rangamati,1972,34.5,22.3,114.5,77.0,1.5083333330000002,3.666666667,6.455864198,,,,,,,,
704,Rangpur,1972,35.075,16.575,122.1666667,84.5,0.8,2.708333333,6.424761905,1294500.0,751570,916865,278480.0,308640.0,761010,29995.0,24725.0
705,Sandwip,1972,32.125,23.14166667,292.75,82.58333333,2.216666667,2.625,6.600617284,,,,,,,,
706,Satkhira,1972,33.05,21.23333333,106.5833333,76.91666667,1.091666667,2.866666667,6.538611111,,,,,,,,
707,Maulavibazar,1972,33.79166667,18.19166667,165.75,83.66666667,0.783333333,3.1,6.355654762,,,,,,,,
708,Sylhet,1972,33.01666667,19.59166667,314.75,76.83333333,1.25,4.225,7.516666667000001,1075590.0,497775,329135,132080.0,23150.0,56950,578675.0,353560.0
709,Barisal,1999,34.38333333,21.29166667,162.91666669999995,84.25,1.091666667,3.916666667,5.608333332999999,820960.0,342100,354310,125450.0,3210.0,8860,157880.0,194350.0
710,Bhola,1999,33.55,21.85,217.8333333,84.66666667,0.6,3.316666667,4.158333333,,,,,,,,
711,Bogra,1999,34.36666667,21.61666667,134.1666667,79.0,0.983333333,3.25,6.691666667000001,529900.0,347760,26640,16870.0,14030.0,58220,571510.0,705100.0
712,Chandpur,1999,33.36666667,22.35,218.4166667,80.75,0.6166666670000001,3.183333333,5.441666667000001,,,,,,,,
713,Chittagong,1999,33.76666667,22.23333333,268.75,81.5,2.25,3.666666667,6.725,455640.0,399950,112700,77210.0,,,352130.0,376170.0
714,Chuadanga,1999,35.65,21.34166667,129.4444444,79.71296296,0.9,3.134615385,6.336111111,,,,,,,,
715,Comilla,1999,33.78333333,21.53333333,195.9166667,82.5,1.25,3.558333333,6.85,567600.0,336120,241660,119600.0,52130.0,186620,634390.0,802910.0
716,Cox's Bazar,1999,34.475,22.59166667,357.0833333,81.5,1.408333333,3.425,7.325,,,,,,,,
717,Dhaka,1999,34.48333333,22.05833333,197.8333333,75.75,0.5166666670000001,3.658333333,6.166666667,277420.0,112120,117890,37360.0,70400.0,242180,504440.0,678180.0
718,Dinajpur,1999,34.15833333,20.675,211.3333333,81.16666667,0.6333333329999999,3.1583333330000003,6.091666667,943070.0,473000,83890,39620.0,52250.0,155180,463010.0,510360.0
719,Faridpur,1999,34.05,21.775,175.41666669999995,79.58333333,1.483333333,3.125,6.6,390940.0,136560,378610,117650.0,201950.0,842130,248380.0,342800.0
720,Feni,1999,33.9,21.675,283.75,81.25,0.8833333329999999,3.658333333,6.483333332999999,,,,,,,,
721,Noakhali,1999,30.725,22.3,303.8333333,82.83333333,1.541666667,3.266666667,6.333333333,514030.0,304930,195890,82860.0,850.0,2300,251120.0,321060.0
722,Ishurdi,1999,34.83333333,21.23333333,146.0,78.08333333,1.2,3.3,6.7416666670000005,,,,,,,,
723,Jessore,1999,35.30833333,21.325,122.25,80.16666667,1.841666667,3.5333333330000003,6.541666667,656380.0,475630,247250,143410.0,114360.0,503180,547570.0,732810.0
724,Khepupara,1999,33.3,22.25833333,276.1666667,82.58333333,1.775,3.425,6.225,,,,,,,,
725,Khulna,1999,34.80833333,21.9,142.5,80.66666667,1.083333333,3.266666667,6.875,886930.0,601310,46960,32120.0,21210.0,95440,193360.0,214930.0
726,Kutubdia,1999,32.58333333,22.70833333,263.0833333,83.75,1.825,3.258333333,7.325,,,,,,,,
727,Madaripur,1999,33.18333333,22.09166667,174.91666669999995,81.66666667,0.6083333329999999,3.45,5.308333333,,,,,,,,
728,Maijdee Court,1999,33.61666667,22.30833333,275.1666667,82.75,1.125,3.516666667,6.583333333,,,,,,,,
729,Bagerhat,1999,34.35,22.71666667,181.5833333,81.0,1.583333333,3.241666667,6.535897436,,,,,,,,
730,Mymensingh,1999,33.725,21.34166667,181.1666667,81.41666667,1.275,3.341666667,6.2,477100.0,236200,216520,106660.0,40210.0,129880,406950.0,492110.0
731,Patuakhali,1999,34.26666667,22.16666667,234.75,83.25,0.966666667,3.675,5.341666667,790300.0,422600,213740,104040.0,1860.0,3660,13400.0,13660.0
732,Rajshahi,1999,35.13333333,21.175,155.16666669999995,79.66666667,1.025,3.241666667,7.058333332999999,915420.0,732660,177290,97920.0,40440.0,140730,688320.0,914820.0
733,Rangamati,1999,34.54166667,21.3,229.5,80.33333333,0.966666667,3.908333333,6.75,21110.0,20180,10740,6650.0,280.0,1410,14050.0,13870.0
734,Rangpur,1999,33.43333333,20.76666667,244.25,82.08333333,1.183333333,3.416666667,6.733333332999999,1268330.0,762280,127930,55250.0,246030.0,880790,814880.0,1036030.0
735,Sandwip,1999,34.05833333,22.74166667,341.5833333,85.33333333,1.15,3.741666667,7.166666667,,,,,,,,
736,Satkhira,1999,34.61666667,20.55,134.66666669999998,79.75,0.825,3.216666667,6.8666666670000005,,,,,,,,
